original_idx,index,wav_path,ref_wav_path,prompt_text,text,wav_asr_text,wer
437,437,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20252760-common_voice_en_20252766.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20252760.wav,"Where plays are put on yearly, with months of practices.",There are three colour combinations that are used on several flags in certain regions.,There are three colour combinations that are used on several flags in certain regions.,0.0
438,438,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20262152-common_voice_en_20262155.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20262152.wav,This implied accommodation close to the armed forces' Central War Room.,This form of legislation would not receive royal assent like Acts of Parliament do.,This form of legislation would not receive royal assent like acts of parliament do.,0.0
439,439,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20266775-common_voice_en_20266781.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20266775.wav,"During World War One, Strong served overseas in France with American Expeditionary Forces.",Brim also had one child from her first marriage.,Brim also had one child from her first marriage.,0.0
440,440,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20273907-common_voice_en_20273911.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20273907.wav,"Each character has a role such as medic, sniper, scout, grenadier, soldier or engineer.",Numerous ships were queried and boarded to verify their cargo manifests.,Numerous ships were queried and boarded to verify their cargo manifests.,0.0
442,442,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20285294-common_voice_en_20285295.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20285294.wav,The composition and specific functions of the signoria varied from city to city.,"He was at once a merchant, architect and builder.","He was at once a merchant, architect and builder,",0.0
443,443,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20289354-common_voice_en_20289351.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20289354.wav,Travel time is approximately two and a half to three hours by land.,"In particular, the effect of quantum operations stays within the set of density states.","In particular, the effect of quantum operations stays within the set of density states.",0.0
444,444,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20289354-common_voice_en_20289353.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20289354.wav,Travel time is approximately two and a half to three hours by land.,Starring an older and young Bugs Bunny and Elmer Fudd.,starring an older and young Bugs Bunny and Elmer Fudd.,0.0
445,445,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20297680-common_voice_en_20297678.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20297680.wav,"One of the babies appeared to be wearing a bronze torque, or collar.",He couldn't win the match but did score a glorious try.,He couldn't win the match but did score a glorious try.,0.0
446,446,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20297680-common_voice_en_20297682.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20297680.wav,"One of the babies appeared to be wearing a bronze torque, or collar.",The ice cream comes out of the French Pot ready to eat.,The ice cream comes out of the French pot ready to eat.,0.0
448,448,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20303932-common_voice_en_20303934.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20303932.wav,"The implication works both ways, and thus the universal is bidirectional.",Byron was traditionally a rural area of dairy and vegetable farms.,Byron was traditionally a rural area of dairy and vegetable farms.,0.0
449,449,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20304148-common_voice_en_20304149.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20304148.wav,The local Best Western hotel is also named after him.,She was the wealthiest lady in Poland.,She was the wealthiest lady in Poland.,0.0
450,450,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20304708-common_voice_en_20304710.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20304708.wav,"The healthier a person is, the less likely problems may arise.","Africanus and his wife had seven children, but only one lived to adulthood.","Africanus and his wife had seven children, but only one lived to adulthood.",0.0
452,452,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20317297-common_voice_en_20317300.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20317297.wav,It is located on a small plain home to many vineyards.,The suburb is distinctly but unofficially split into the north and the south.,"The suburb is distinctly but unofficially split into the north and the south,",0.0
453,453,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20323109-common_voice_en_20323110.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20323109.wav,Its typical lifespan in captivity is around four to six years.,The Spaniards chiefly purchased the slaves from the Portuguese and English traders in Africa.,The Spaniards chiefly purchased the slaves from the Portuguese and English traders in Africa.,0.0
455,455,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_203357-common_voice_en_203359.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_203357.wav,I found a little crowd of about twenty people surrounding the huge hole.,The thing itself was almost entirely buried in sand.,The thing itself was almost entirely buried in sand.,0.0
456,456,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20337838-common_voice_en_20337841.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20337838.wav,"Previously an attorney, Korona left the profession to pursue a career in music.",A few languages such as Haskell implement them as linked lists instead.,A few languages such as Haskell implement them as linked lists instead.,0.0
457,457,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20337838-common_voice_en_20337842.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20337838.wav,"Previously an attorney, Korona left the profession to pursue a career in music.","This species, like many of the others in this family, resembles a long earthworm.","This species, like many of the others in this family, resembles a long earthworm.",0.0
458,458,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20342901-common_voice_en_20342897.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20342901.wav,He had the great sadness of surviving all his contemporaries.,A number of works have been inspired to explore Fritz and Clara's relationship.,A number of works have been inspired to explore Fritz and Clara's relationship.,0.0
459,459,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20410042-common_voice_en_20410055.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20410042.wav,Miri grew as fast as the rate of oil production by the Shell company.,New World China Land Limited is wholly owned by the Group.,New World China Land Limited is wholly owned by the group.,0.0
460,460,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20451876-common_voice_en_20451880.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20451876.wav,Some of the vowels are also represented using different letter combinations.,He did not live to complete the development of his system.,He did not live to complete the development of his system.,0.0
461,461,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20461046-common_voice_en_20461051.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20461046.wav,He flicks his lighter and the house goes up in a fiery explosion.,A list of the mythical founders of Germanic peoples follows.,A list of the mythical founders of Germanic peoples follows.,0.0
463,463,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20522396-common_voice_en_20522398.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20522396.wav,Haiti is positioned between the Caribbean Sea and the North Atlantic Ocean.,The hyperbolic functions take a real argument called a hyperbolic angle.,The hyperbolic functions take a real argument called a hyperbolic angle.,0.0
465,465,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20531306-common_voice_en_20531309.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20531306.wav,"They have traveled across the world, playing at churches, conferences, and festivals.","Presley, however, was terrified by this level of success and vanished.","Presley, however, was terrified by this level of success and vanished.",0.0
466,466,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20535791-common_voice_en_20535795.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20535791.wav,"With only two torpedoes remaining, she was ordered home from patrol.","The result is usually comic, surreal and somewhat nonsensical.","The result is usually comic, surreal and somewhat nonsensical.",0.0
467,467,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_205647-common_voice_en_205648.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_205647.wav,Many people are traumatized after this sailing accident and need intensive care.,The doctor cried after his birth.,The doctor cried after his birth.,0.0
468,468,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_205647-common_voice_en_205649.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_205647.wav,Many people are traumatized after this sailing accident and need intensive care.,Don't take any chances.,Don't take any chances.,0.0
469,469,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20583510-common_voice_en_20583509.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20583510.wav,Purvis was the daughter of a Methodist minister in Pennsylvania.,"He has also worked as a teacher, lecturer, critic and broadcaster.","He has also worked as a teacher, lecturer, critic and broadcaster.",0.0
470,470,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20583510-common_voice_en_20583514.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20583510.wav,Purvis was the daughter of a Methodist minister in Pennsylvania.,This new material had stronger alloys in the iron.,This new material had stronger alloys in the iron,0.0
471,471,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20617-common_voice_en_20618.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20617.wav,I think they perceived that nothing was to be done at the moment.,"But as he saw them lying there on the ground, another phrase came to his mind.",but as he saw them lying there on the ground another phrase came to his mind,0.0
472,472,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_20617-common_voice_en_20619.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_20617.wav,I think they perceived that nothing was to be done at the moment.,"It means only that the heart does what it can, the alchemist said.","It means only that the heart does what it can, the alchemist said.",0.0
